update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,vp_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor,eval_seed,eval_games,eval_win_rate,eval_win_rate_us,eval_win_rate_ussr,eval_s
1,8192,19,19,1.6,5836.4,1.4,7.8,0.32,,,,,,,83.3,1.26,,1.8997,10.33,0.8135,6.68,0.0,0.0,-0.0133,-0.0002,0.0214,-1.7319,0,random,,,,,,
2,16384,66,47,11.0,5613.7,1.5,7.9,0.36,,,,,,,151.2,2.4,,1.823,10.13,0.7873,6.19,0.0,0.0,0.0163,-0.0003,0.0457,-1.6285,0,random,,,,,,
3,24576,113,47,20.5,5696.3,1.4,7.8,0.36,,,,,,,168.4,2.72,,1.835,10.33,0.7858,6.27,0.0003,0.0,0.0123,-0.0008,0.0507,-1.6355,0,random,,,,,,
4,32768,152,39,29.9,5350.5,1.5,7.8,0.42,,,,,,,199.4,3.15,,1.8364,10.78,0.7722,6.27,0.0015,0.0038,0.0113,-0.0022,0.0432,-1.63,0,random,,,,,,
5,40960,188,36,39.6,4856.7,1.7,8.0,0.57,,,,,,,187.5,3.03,,1.8324,10.58,0.7768,6.25,0.0041,0.0182,0.1221,-0.0027,0.0354,-1.6252,0,random,,,,,,
6,49152,218,30,49.3,5333.6,1.5,7.9,0.4,,,,,,,244.7,3.93,,1.8037,10.45,0.7686,6.07,0.0043,0.0238,0.1169,-0.0031,0.0311,-1.6011,1,random,,,,,,
7,57344,251,33,59.6,3675.8,2.2,7.9,1.08,0.6667,1.0,0.0,0.0,0.6667,,257.0,4.21,-5.0,1.8178,10.78,0.7645,6.16,0.0059,0.032,0.0937,-0.0038,0.0338,-1.5927,1,random,,,,,,
8,65536,278,27,70.4,3123.7,2.6,8.0,1.45,0.4444,0.5714,0.0,0.0,0.4444,,229.1,4.33,-7.44,1.7926,11.07,0.7457,6.01,0.0037,0.0265,0.0624,-0.0033,0.0295,-1.5827,1,random,,,,,,
9,73728,305,27,81.2,2990.8,2.7,8.0,1.54,0.6,0.625,0.5,0.0,0.6,,253.9,5.04,-2.6,1.8689,12.45,0.7412,6.48,0.0037,0.0209,0.2126,-0.003,0.0261,-1.6214,1,random,,,,,,
10,81920,330,25,92.2,2894.2,2.8,7.8,1.64,0.8889,0.75,1.0,0.0,0.8889,,318.0,5.84,-0.22,1.8174,12.17,0.7274,6.16,0.0046,0.0277,0.2763,-0.0037,0.0232,-1.6029,1,random,,,,,,
11,90112,359,29,102.8,3066.1,2.7,7.5,1.52,0.5714,0.5,0.6,0.0,0.5714,,343.5,6.1,0.43,1.78,11.44,0.7305,5.93,0.0042,0.0199,0.3931,-0.0032,0.0247,-1.5774,2,random,,,,,,
12,98304,387,28,113.5,2802.0,2.9,7.6,1.77,0.5833,0.4286,0.8,0.0,0.5833,,291.5,5.68,-0.5,1.7706,11.44,0.7265,5.87,0.0032,0.034,0.4367,-0.0037,0.0215,-1.5696,2,random,,,,,,
13,106496,408,21,124.1,2828.0,2.9,7.6,1.75,0.5556,0.0,0.7143,0.0,0.5556,,229.7,4.95,6.22,1.773,12.08,0.7115,5.89,0.0038,0.0215,0.666,-0.0034,0.0178,-1.5739,2,random,,,,,,
14,114688,439,31,135.1,2529.3,3.2,8.3,2.03,0.6667,0.8,0.5714,0.0,0.6667,,327.7,6.19,5.5,1.7835,12.15,0.7142,5.95,0.0034,0.0294,0.6595,-0.0038,0.0221,-1.616,2,random,,,,,,
15,122880,473,34,147.2,2260.1,3.6,8.2,2.36,0.6667,0.25,0.8182,0.0,0.6667,,287.4,5.91,3.67,1.7511,11.72,0.7114,5.76,0.0042,0.0262,0.6224,-0.0034,0.0254,-1.5549,2,random,,,,,,
16,131072,497,24,158.8,2510.9,3.3,8.1,2.05,0.625,0.3333,0.8,0.0,0.625,,281.5,6.46,-1.5,1.7754,12.11,0.7119,5.9,0.0039,0.032,0.6418,-0.004,0.0208,-1.5902,3,random,,,,,,
17,139264,527,30,170.2,2599.0,3.2,8.8,1.95,0.5455,0.4,0.6667,0.0,0.5455,,318.2,6.23,-0.82,1.7203,11.04,0.7163,5.59,0.0027,0.0142,0.6945,-0.0029,0.0246,-1.547,3,random,1001,200,0.02,0.03,0.01,0.0
18,147456,563,36,182.5,2419.6,3.4,8.0,2.17,0.7273,0.6,0.8333,0.0,0.7273,,285.0,5.47,1.45,1.7262,10.61,0.7309,5.62,0.0037,0.0278,0.6132,-0.0042,0.0341,-1.5231,3,random,,,,,,
19,155648,601,38,194.2,2264.2,3.6,8.0,2.38,0.6364,0.4444,0.7692,0.0,0.6364,,223.6,5.16,3.18,1.7428,11.33,0.7179,5.71,0.0043,0.035,0.7282,-0.0041,0.0301,-1.5686,3,random,,,,,,
20,163840,629,28,206.0,2305.5,3.6,8.2,2.36,0.3529,0.1818,0.6667,0.0,0.3529,,209.6,5.11,-3.94,1.7413,11.28,0.7187,5.7,0.0039,0.0194,0.7618,-0.0033,0.0241,-1.5307,3,random,,,,,,
21,172032,663,34,217.9,2277.5,3.6,8.0,2.37,0.5882,0.4444,0.75,0.0,0.5882,,235.1,5.35,-3.18,1.7148,11.45,0.7032,5.56,0.0038,0.0228,0.7732,-0.0038,0.0248,-1.5076,4,random,,,,,,
22,180224,700,37,229.8,2183.5,3.8,8.1,2.55,0.7083,0.6364,0.7692,0.0,0.7083,,248.4,5.89,5.33,1.6899,11.09,0.7024,5.42,0.0034,0.0287,0.7778,-0.0039,0.0321,-1.5124,4,random,,,,,,
23,188416,730,30,241.6,2305.8,3.6,8.2,2.33,0.8235,0.625,1.0,0.0,0.8235,,260.3,5.9,2.53,1.687,11.26,0.6968,5.4,0.0043,0.0347,0.7512,-0.0038,0.0282,-1.5013,4,random,,,,,,
24,196608,759,29,253.6,2253.9,3.6,8.0,2.44,0.6,0.75,0.5455,0.0,0.6,,272.8,5.76,8.27,1.701,11.39,0.6992,5.48,0.004,0.0328,0.7107,-0.004,0.0299,-1.4857,4,random,,,,,,
25,204800,790,31,265.6,2147.4,3.8,8.1,2.6,0.7778,0.7,0.875,0.0,0.7778,,276.6,6.35,3.22,1.6302,10.49,0.6935,5.1,0.0041,0.0423,0.6543,-0.0049,0.0327,-1.4634,4,random,,,,,,
26,212992,819,29,277.3,2342.1,3.5,7.9,2.3,0.7778,0.7143,0.8182,0.0,0.7778,,269.5,6.41,6.5,1.6383,10.58,0.6945,5.15,0.0047,0.0381,0.6771,-0.0048,0.0261,-1.4862,5,random,,,,,,
27,221184,839,20,288.7,2450.8,3.3,8.0,2.17,0.6,0.5,0.8,0.0,0.6,,261.4,6.75,6.93,1.6667,11.41,0.6845,5.29,0.0052,0.0403,0.7741,-0.0053,0.0167,-1.4604,5,random,,,,,,
28,229376,881,42,300.5,2260.6,3.6,8.0,2.42,0.6154,0.625,0.6,0.0,0.6154,,300.6,5.62,5.46,1.6418,11.04,0.6836,5.16,0.0035,0.0377,0.5841,-0.0052,0.043,-1.4619,5,random,,,,,,
29,237568,911,30,312.1,2360.5,3.5,8.1,2.28,0.5789,0.2857,0.75,0.0,0.5789,,209.5,5.4,6.0,1.6493,11.15,0.6839,5.2,0.0058,0.0474,0.751,-0.005,0.022,-1.4379,5,random,,,,,,
30,245760,939,28,323.7,2427.3,3.4,8.1,2.17,0.6,0.2857,0.875,0.0,0.6,,304.9,6.71,3.87,1.611,11.21,0.6666,5.01,0.0053,0.0421,0.7959,-0.0053,0.0218,-1.4353,5,random,,,,,,
31,253952,966,27,335.2,2551.8,3.2,8.0,2.03,0.6667,0.8,0.5714,0.0,0.6667,,260.0,5.41,4.42,1.6379,11.6,0.6683,5.14,0.0041,0.0328,0.7635,-0.0038,0.0253,-1.4273,6,random,,,,,,
32,262144,988,22,346.7,2456.4,3.3,8.0,2.16,0.625,0.6667,0.5,0.0,0.625,,277.8,6.0,0.75,1.5562,10.7,0.6566,4.74,0.0046,0.0423,0.8459,-0.0046,0.0194,-1.3993,6,random,,,,,,
33,270336,1020,32,358.4,2357.1,3.5,9.0,2.26,0.7333,0.6,1.0,0.0,0.7333,,328.6,6.81,0.27,1.5973,11.06,0.6646,4.94,0.0051,0.0424,0.8126,-0.0057,0.0242,-1.3992,6,random,1002,200,0.085,0.06,0.11,0.5
34,278528,1054,34,371.8,2180.7,3.8,8.0,2.58,0.6316,0.375,0.8182,0.0,0.6316,,279.1,6.29,7.84,1.5605,10.52,0.663,4.76,0.0058,0.0389,0.8173,-0.0047,0.0217,-1.3885,6,random,,,,,,
35,286720,1086,32,384.3,1909.6,4.3,8.1,3.05,0.75,0.7333,0.8,0.05,0.75,,256.7,6.16,2.6,1.5866,11.25,0.6554,4.89,0.0041,0.0313,0.8015,-0.0043,0.0279,-1.4141,6,random,,,,,,
36,294912,1126,40,396.6,2003.9,4.1,8.0,2.86,0.56,0.4211,1.0,0.04,0.56,,255.8,6.25,-0.84,1.617,11.33,0.6662,5.04,0.0055,0.0497,0.7775,-0.0057,0.0307,-1.4046,7,random,,,,,,
37,303104,1164,38,409.0,1939.5,4.2,7.9,2.99,0.6818,0.5455,0.8182,0.0,0.6818,,229.5,5.66,7.27,1.569,10.93,0.6561,4.8,0.0044,0.0417,0.7512,-0.0051,0.0314,-1.3594,7,random,,,,,,
38,311296,1205,41,421.0,2071.4,4.0,7.9,2.73,0.6154,0.6,0.6364,0.0,0.6154,,216.0,5.44,1.42,1.554,10.64,0.6573,4.73,0.0041,0.0323,0.8025,-0.0052,0.0297,-1.3729,7,random,,,,,,
39,319488,1239,34,432.8,2198.5,3.7,7.9,2.51,0.75,0.5556,0.9091,0.0,0.75,,178.2,4.74,5.7,1.5449,10.61,0.6541,4.69,0.0062,0.055,0.8046,-0.007,0.0288,-1.3296,7,random,,,,,,
40,327680,1273,34,444.5,2272.1,3.6,8.0,2.42,0.5789,0.625,0.5455,0.0,0.5789,,218.1,5.47,5.63,1.5659,10.59,0.6636,4.79,0.005,0.0358,0.7686,-0.0052,0.0324,-1.3699,7,random,,,,,,
41,335872,1308,35,456.1,2393.6,3.4,7.9,2.2,0.619,0.5455,0.7,0.0,0.619,,225.4,5.54,5.52,1.5284,10.52,0.6495,4.61,0.0046,0.043,0.8338,-0.006,0.0274,-1.3569,8,random,,,,,,
42,344064,1348,40,467.7,2339.1,3.5,7.9,2.31,0.8889,1.0,0.8182,0.0,0.8889,,243.4,5.53,9.5,1.5228,10.47,0.6484,4.59,0.0062,0.0558,0.7875,-0.0065,0.0343,-1.347,8,random,,,,,,
43,352256,1379,31,479.5,2231.6,3.7,7.9,2.49,0.6923,0.5,0.7778,0.0,0.6923,,216.4,4.94,14.0,1.5581,10.85,0.6534,4.75,0.0045,0.0405,0.764,-0.0055,0.0293,-1.3522,8,random,,,,,,
44,360448,1415,36,491.3,2194.4,3.7,7.9,2.54,0.625,0.5,0.6667,0.0625,0.625,,275.1,6.0,6.69,1.5198,10.58,0.6443,4.57,0.0045,0.0407,0.7604,-0.0055,0.0366,-1.3038,8,random,,,,,,
45,368640,1459,44,503.2,2105.5,3.9,7.8,2.69,0.6207,0.5556,0.7273,0.0,0.6207,,186.7,5.18,1.21,1.5156,10.47,0.6453,4.55,0.0048,0.0468,0.704,-0.0063,0.0431,-1.317,8,random,,,,,,
46,376832,1491,32,514.5,2443.0,3.4,7.5,2.2,0.6471,0.5714,0.7,0.0,0.6471,,214.1,5.28,6.88,1.5083,10.47,0.6422,4.52,0.0053,0.0415,0.743,-0.0056,0.0289,-1.3433,9,random,,,,,,
47,385024,1526,35,525.5,2453.0,3.3,8.9,2.17,0.6111,0.5,0.7,0.0,0.6111,,220.3,5.63,5.72,1.5007,10.5,0.6381,4.48,0.005,0.0421,0.7679,-0.0065,0.0318,-1.3374,9,random,1003,200,0.135,0.14,0.13,1.4
48,393216,1559,33,539.7,2228.2,3.7,7.4,2.52,0.5333,0.3333,0.6667,0.0,0.5333,,270.5,5.73,5.67,1.488,10.9,0.6229,4.43,0.0048,0.0439,0.8317,-0.0059,0.0291,-1.297,9,random,,,,,,
49,401408,1588,29,550.8,2336.9,3.5,7.5,2.36,0.6875,0.5,0.875,0.0,0.6875,,246.2,5.93,3.5,1.4711,10.66,0.6216,4.35,0.005,0.0494,0.8105,-0.0052,0.0284,-1.3191,9,random,,,,,,
50,409600,1627,39,562.1,2286.7,3.6,7.6,2.36,0.4762,0.4667,0.5,0.0,0.4762,,242.1,5.69,1.95,1.4939,11.4,0.6139,4.45,0.0048,0.0422,0.7529,-0.0048,0.0385,-1.2995,9,random,,,,,,
51,417792,1668,41,573.5,2198.0,3.7,7.5,2.57,0.3889,0.2,0.625,0.0,0.3889,,249.5,5.61,2.11,1.4533,10.1,0.6285,4.28,0.0067,0.0648,0.7415,-0.0062,0.0351,-1.299,10,random,,,,,,
52,425984,1700,32,584.9,2203.9,3.7,7.4,2.58,0.6316,0.5455,0.75,0.0,0.6316,,233.9,5.97,5.79,1.4717,10.87,0.6167,4.36,0.0057,0.0499,0.8283,-0.0065,0.0232,-1.2808,10,random,,,,,,
53,434176,1741,41,595.9,2393.7,3.4,7.3,2.29,0.6818,0.375,0.8571,0.0,0.6818,,213.0,5.51,8.86,1.4061,10.04,0.6096,4.08,0.0048,0.0338,0.8319,-0.0057,0.0303,-1.2743,10,random,,,,,,
54,442368,1777,36,606.9,2311.1,3.5,7.6,2.4,0.8235,0.7273,1.0,0.0,0.8235,,190.6,4.56,5.41,1.4228,10.53,0.6045,4.15,0.0066,0.0491,0.7911,-0.0047,0.0317,-1.2644,10,random,,,,,,
55,450560,1814,37,618.1,2348.0,3.5,7.5,2.31,0.6316,0.5,0.7273,0.0,0.6316,,221.8,5.41,4.58,1.458,10.9,0.6103,4.3,0.0064,0.0588,0.7913,-0.0068,0.0301,-1.2842,10,random,,,,,,
56,458752,1839,25,629.3,2328.2,3.5,7.6,2.34,0.75,0.5,1.0,0.0,0.75,,222.9,5.52,6.08,1.4363,10.85,0.6024,4.21,0.0049,0.042,0.8662,-0.0051,0.0208,-1.2744,11,random,,,,,,
57,466944,1874,35,640.6,2368.6,3.5,7.5,2.31,0.5556,0.5455,0.5714,0.0,0.5556,,303.5,7.29,0.83,1.4687,10.84,0.6163,4.34,0.006,0.0461,0.7919,-0.0064,0.0362,-1.2636,11,random,,,,,,
58,475136,1913,39,651.7,2387.2,3.4,7.5,2.28,0.7222,0.3333,0.9167,0.0556,0.7222,,206.5,4.9,9.44,1.4467,10.8,0.608,4.25,0.0081,0.0634,0.8,-0.0053,0.0366,-1.2447,11,random,,,,,,
59,483328,1944,31,662.8,2337.8,3.5,7.6,2.29,0.8667,0.7778,1.0,0.0,0.8667,,251.1,5.77,11.2,1.4163,10.92,0.5924,4.12,0.005,0.0505,0.8246,-0.0051,0.0269,-1.2702,11,random,,,,,,
60,491520,1984,40,673.9,2427.0,3.4,8.1,2.19,0.6111,0.6,0.625,0.0556,0.6111,,253.9,5.9,6.11,1.433,10.47,0.6103,4.19,0.0047,0.0382,0.7639,-0.0054,0.0404,-1.2148,11,random,,,,,,
61,499712,2019,35,685.8,2200.5,3.7,9.7,2.48,0.7222,0.5455,1.0,0.0,0.7222,,196.5,5.14,4.11,1.3859,10.48,0.59,4.0,0.0074,0.0763,0.7868,-0.0063,0.0335,-1.1999,12,random,1004,200,0.125,0.16,0.09,1.4
62,507904,2061,42,701.0,2112.7,3.9,7.8,2.63,0.6667,0.4167,0.9167,0.0,0.6667,,217.4,5.67,6.54,1.3348,10.09,0.5773,3.8,0.0064,0.0634,0.7941,-0.0071,0.0334,-1.1858,12,random,,,,,,
63,516096,2090,29,712.7,2198.3,3.7,8.1,2.49,0.875,0.6,1.0,0.0,0.875,,223.3,5.62,11.75,1.3357,10.02,0.5796,3.8,0.006,0.0626,0.8179,-0.0075,0.0257,-1.2227,12,random,,,,,,
64,524288,2124,34,724.6,2225.0,3.7,8.2,2.42,0.7692,0.7143,0.8333,0.0,0.7692,,259.8,6.0,6.54,1.4072,10.64,0.5951,4.08,0.0054,0.0481,0.8228,-0.0048,0.0239,-1.2168,12,random,,,,,,
65,532480,2168,44,736.6,2264.1,3.6,8.0,2.4,0.7778,0.8125,0.7273,0.0,0.7778,,215.7,5.41,5.3,1.404,10.73,0.5917,4.07,0.0052,0.0483,0.6989,-0.0061,0.0506,-1.2421,12,random,,,,,,
66,540672,2200,32,748.1,2487.0,3.3,7.9,2.08,0.4615,0.4444,0.5,0.0,0.4615,,213.9,4.88,1.0,1.3611,10.16,0.5871,3.9,0.0058,0.0469,0.7668,-0.0052,0.0342,-1.2025,13,random,,,,,,
67,548864,2237,37,759.6,2339.7,3.5,7.9,2.31,0.75,0.4,0.8667,0.0,0.75,,214.5,5.35,7.35,1.3659,9.98,0.5938,3.92,0.0059,0.0659,0.8323,-0.0072,0.0249,-1.2134,13,random,,,,,,
68,557056,2270,33,771.3,2305.5,3.6,7.8,2.38,0.5714,0.4,1.0,0.0,0.5714,,246.1,5.36,2.5,1.353,9.96,0.5886,3.87,0.0056,0.0508,0.7151,-0.0045,0.0371,-1.1903,13,random,,,,,,
69,565248,2304,34,782.7,2362.9,3.5,7.9,2.26,0.76,0.5455,0.9286,0.0,0.76,,197.1,5.68,6.4,1.3808,10.69,0.5828,3.98,0.0101,0.0927,0.8041,-0.0042,0.027,-1.2018,13,random,,,,,,
70,573440,2339,35,794.1,2474.7,3.3,7.9,2.11,0.75,0.5,1.0,0.0,0.75,,278.0,5.94,7.31,1.3756,10.24,0.5913,3.96,0.0049,0.0482,0.7773,-0.0063,0.0328,-1.1991,13,random,,,,,,
71,581632,2368,29,805.5,2399.8,3.4,7.9,2.25,0.7692,0.6667,0.8571,0.0,0.7692,,242.3,5.62,11.38,1.3419,9.94,0.5844,3.83,0.0061,0.0606,0.8189,-0.0038,0.0263,-1.1752,14,random,,,,,,
72,589824,2402,34,816.7,2656.6,3.1,7.8,1.91,0.4706,0.2727,0.8333,0.0,0.4706,,267.6,6.26,6.29,1.3629,10.29,0.5847,3.91,0.0048,0.0423,0.8322,-0.0072,0.0293,-1.1801,14,random,,,,,,
73,598016,2431,29,828.2,2319.7,3.5,7.7,2.33,0.4545,0.3333,0.6,0.0,0.4545,,258.6,5.86,4.09,1.3351,9.72,0.5871,3.8,0.0068,0.0618,0.8246,-0.0072,0.028,-1.1734,14,random,,,,,,
74,606208,2462,31,839.5,2399.3,3.4,7.9,2.24,0.75,0.5556,1.0,0.0,0.75,,251.9,6.03,5.38,1.3361,10.11,0.5774,3.8,0.0046,0.0414,0.821,-0.0072,0.0241,-1.1698,14,random,,,,,,
75,614400,2501,39,851.1,2297.8,3.6,9.0,2.38,0.6667,0.5,0.8571,0.0,0.6667,,236.7,5.49,3.2,1.3056,9.31,0.5852,3.69,0.0065,0.0559,0.7397,-0.0068,0.0388,-1.1466,14,random,1005,200,0.2475,0.32,0.175,1.0
76,622592,2539,38,865.0,2242.5,3.7,7.8,2.47,0.6667,0.5,0.9091,0.0,0.6667,,210.6,5.74,4.96,1.3003,9.49,0.5778,3.67,0.0062,0.0475,0.8385,-0.0072,0.0262,-1.1378,15,random,,,,,,
77,630784,2575,36,876.1,2529.8,3.2,7.9,2.06,0.5294,0.25,0.7778,0.0,0.5294,,255.9,5.83,4.71,1.2717,9.48,0.5653,3.57,0.0061,0.0555,0.8597,-0.0073,0.0264,-1.1403,15,random,,,,,,
78,638976,2602,27,887.6,2358.8,3.5,7.8,2.27,0.6154,0.5,0.7143,0.0,0.6154,,221.0,5.26,4.77,1.2738,9.64,0.5621,3.57,0.0071,0.0896,0.8439,-0.0041,0.0235,-1.1461,15,random,,,,,,
79,647168,2631,29,899.0,2407.3,3.4,7.8,2.23,0.5294,0.4286,0.6,0.0,0.5294,,249.7,6.38,6.41,1.331,10.09,0.5758,3.78,0.0064,0.0627,0.7706,-0.0066,0.0294,-1.1296,15,random,,,,,,
80,655360,2670,39,910.3,2416.8,3.4,7.9,2.22,0.6667,0.6,0.7273,0.0,0.6667,,234.9,5.51,7.81,1.2918,9.7,0.5686,3.64,0.0058,0.048,0.7329,-0.0063,0.0439,-1.148,15,random,,,,,,
81,663552,2704,34,921.7,2474.9,3.3,7.8,2.14,0.6111,0.4444,0.7778,0.0,0.6111,,293.1,7.0,4.06,1.3638,10.25,0.586,3.91,0.0063,0.0588,0.8165,-0.0067,0.0282,-1.1685,16,random,,,,,,
82,671744,2736,32,932.6,2771.5,3.0,7.8,1.78,0.5,0.6667,0.4286,0.0,0.5,,255.9,5.44,2.9,1.2607,8.92,0.5763,3.53,0.0068,0.0753,0.7323,-0.0079,0.0387,-1.1274,16,random,,,,,,
83,679936,2758,22,943.9,2420.1,3.4,7.8,2.22,0.4615,0.5556,0.25,0.0,0.4615,,221.2,6.05,-3.77,1.2592,9.36,0.5631,3.52,0.0075,0.0738,0.7772,-0.0064,0.0277,-1.13,16,random,,,,,,
84,688128,2795,37,955.3,2364.4,3.5,7.5,2.28,0.7857,0.8333,0.75,0.0,0.7857,,268.8,5.81,8.93,1.3231,9.97,0.5753,3.76,0.0061,0.0511,0.6953,-0.0071,0.043,-1.1512,16,random,,,,,,
85,696320,2833,38,966.8,2154.6,3.8,8.4,2.62,0.65,0.4167,1.0,0.0,0.65,,250.3,6.13,6.6,1.3241,9.73,0.582,3.76,0.0051,0.0465,0.809,-0.0064,0.03,-1.1461,16,random,,,,,,
86,704512,2864,31,978.9,2321.7,3.5,8.1,2.3,0.75,0.75,0.75,0.0,0.75,,268.5,6.32,5.88,1.3268,10.08,0.5741,3.77,0.007,0.0606,0.7967,-0.0059,0.0253,-1.1558,17,random,,,,,,
87,712704,2891,27,990.5,2429.3,3.4,7.8,2.13,0.6429,0.5,0.8333,0.0,0.6429,,246.4,6.11,6.79,1.2689,9.53,0.5628,3.56,0.0077,0.0654,0.8248,-0.0067,0.0248,-1.1371,17,random,,,,,,
88,720896,2917,26,1001.7,2586.6,3.2,7.8,2.0,0.7692,0.75,0.8,0.0,0.7692,,239.5,5.81,6.31,1.2325,9.3,0.5526,3.43,0.0065,0.0616,0.7643,-0.0073,0.0282,-1.0918,17,random,,,,,,
89,729088,2952,35,1013.0,2399.5,3.4,7.7,2.24,0.6667,0.2,0.9,0.0,0.6667,,289.3,6.14,7.47,1.2907,9.59,0.571,3.64,0.0098,0.0754,0.8023,-0.0067,0.0305,-1.1539,17,random,,,,,,
90,737280,2981,29,1024.6,2191.1,3.7,7.9,2.56,0.6923,0.6,0.75,0.0,0.6923,,321.6,6.83,11.77,1.2788,9.26,0.5746,3.59,0.0075,0.0738,0.8323,-0.0082,0.0238,-1.143,17,random,,,,,,
91,745472,3015,34,1036.1,2393.9,3.4,8.7,2.22,0.7619,0.6667,0.8889,0.0,0.7619,,241.9,6.12,9.86,1.3005,9.24,0.5849,3.67,0.0074,0.0705,0.7487,-0.0055,0.034,-1.1338,18,random,1006,200,0.24,0.28,0.2,1.8
92,753664,3048,33,1050.0,2522.0,3.2,7.8,2.08,0.6429,0.4,0.7778,0.0714,0.6429,,246.3,5.48,5.29,1.3153,9.43,0.5861,3.73,0.0074,0.0708,0.7684,-0.0071,0.0319,-1.1758,18,random,,,,,,
93,761856,3073,25,1061.1,2564.8,3.2,7.9,2.05,0.7143,0.7778,0.6,0.0,0.7143,,258.3,6.44,8.57,1.3103,9.8,0.574,3.71,0.0077,0.0667,0.8008,-0.0083,0.0267,-1.1301,18,random,,,,,,
94,770048,3104,31,1072.7,2323.2,3.5,7.8,2.32,0.8667,0.6667,1.0,0.0,0.8667,,259.3,5.94,11.47,1.3069,9.73,0.5743,3.69,0.0064,0.0523,0.8068,-0.0082,0.0268,-1.1318,18,random,,,,,,
95,778240,3139,35,1083.9,2509.8,3.3,7.7,2.04,0.6429,0.5556,0.8,0.0,0.6429,,283.9,6.37,8.57,1.3146,9.28,0.5901,3.72,0.0077,0.0609,0.8164,-0.0078,0.0266,-1.1465,18,random,,,,,,
96,786432,3174,35,1095.1,2499.0,3.3,7.8,2.09,0.6667,0.5,0.8571,0.0,0.6667,,246.7,5.57,7.53,1.3136,9.32,0.5885,3.72,0.0094,0.0629,0.8294,-0.0073,0.0253,-1.1426,19,random,,,,,,
97,794624,3214,40,1106.3,2525.5,3.2,7.9,2.04,0.7778,0.625,0.9,0.0,0.7778,,234.0,5.42,8.94,1.3185,9.91,0.5749,3.74,0.0081,0.0637,0.7265,-0.0068,0.0426,-1.1646,19,random,,,,,,
98,802816,3242,28,1117.5,2607.5,3.1,7.8,1.98,0.875,0.8571,0.8889,0.0,0.875,,194.2,4.82,8.81,1.2663,9.56,0.561,3.55,0.0066,0.0678,0.782,-0.0074,0.0298,-1.1318,19,random,,,,,,
99,811008,3274,32,1128.9,2363.3,3.5,7.8,2.24,0.7143,0.75,0.6667,0.0,0.7143,,249.4,5.5,6.0,1.2474,9.35,0.558,3.48,0.0089,0.061,0.7593,-0.0074,0.0363,-1.085,19,random,,,,,,
100,819200,3300,26,1140.1,2473.8,3.3,7.8,2.16,0.4545,0.625,0.0,0.0,0.4545,,284.9,6.15,-3.09,1.2689,9.56,0.5622,3.56,0.008,0.0721,0.7902,-0.0061,0.0296,-1.1112,19,random,,,,,,
101,827392,3335,35,1151.5,2340.2,3.5,7.7,2.33,0.7895,0.8,0.7857,0.0526,0.7895,,250.8,6.17,5.63,1.2805,9.17,0.5778,3.6,0.0086,0.0844,0.804,-0.0056,0.0288,-1.1386,20,random,,,,,,
102,835584,3372,37,1162.9,2391.3,3.4,7.7,2.25,0.6818,0.7143,0.6667,0.0,0.6818,,258.7,6.0,3.82,1.3096,9.23,0.5892,3.7,0.0081,0.0711,0.742,-0.0067,0.0328,-1.1546,20,random,,,,,,
103,843776,3401,29,1174.0,2473.0,3.3,7.8,2.14,0.75,0.6667,0.8333,0.0,0.75,,253.7,5.66,6.0,1.3023,9.73,0.5723,3.68,0.0064,0.0524,0.7848,-0.007,0.028,-1.1292,20,random,,,,,,
104,851968,3435,34,1185.3,2497.8,3.3,7.7,2.09,0.7333,0.6667,0.7778,0.0,0.7333,,278.6,6.32,1.6,1.2783,8.99,0.5821,3.59,0.0077,0.0643,0.7709,-0.008,0.0323,-1.1224,20,random,,,,,,
105,860160,3481,46,1196.6,2359.9,3.5,7.8,2.27,0.7391,0.5714,0.8125,0.0,0.7391,,217.3,5.37,5.83,1.297,9.57,0.5741,3.66,0.0084,0.0592,0.7769,-0.0071,0.0382,-1.1198,20,random,,,,,,
106,868352,3505,24,1208.2,2231.9,3.7,8.7,2.51,0.5385,0.7143,0.3333,0.0,0.5385,,239.9,5.54,2.38,1.2476,9.32,0.559,3.48,0.0084,0.0598,0.7514,-0.0065,0.0292,-1.081,21,random,1007,200,0.235,0.36,0.11,1.2
107,876544,3539,34,1221.9,2237.0,3.7,7.8,2.45,0.6471,0.6,0.7143,0.0,0.6471,,235.8,5.85,-0.47,1.2603,9.35,0.5637,3.53,0.0064,0.0505,0.7693,-0.0076,0.0344,-1.1051,21,random,,,,,,
108,884736,3580,41,1233.4,2274.1,3.6,7.8,2.43,0.5417,0.5,0.5833,0.0,0.5417,,221.1,5.56,5.08,1.2668,9.53,0.5618,3.55,0.0074,0.0633,0.7175,-0.0076,0.0415,-1.1035,21,random,,,,,,
109,892928,3617,37,1245.0,2255.9,3.6,7.7,2.48,0.7368,0.5,1.0,0.0,0.7368,,223.8,5.41,6.68,1.2094,8.99,0.5508,3.35,0.0094,0.0746,0.8369,-0.006,0.0303,-1.0755,21,random,,,,,,
