update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor
258,2116672,8072,27,26.5,2542.3,3.2,7.8,2.14,0.6429,0.5,0.8333,0.0,0.6429,,236.1,4.74,0.7197,14.51,0.2691,2.05,0.0107,0.0867,0.861,-0.0059,0.0241,-0.6468,51,random
259,2124864,8088,16,37.5,2665.0,3.1,8.0,1.98,0.7273,0.5714,1.0,0.0,0.7273,,271.8,5.94,0.7768,15.54,0.2832,2.17,0.0095,0.0649,0.9088,-0.0061,0.0151,-0.6982,51,random
260,2133056,8121,33,48.8,2630.1,3.1,8.0,1.94,0.9333,0.875,1.0,0.0,0.9333,,335.7,5.64,0.7473,14.85,0.277,2.11,0.0113,0.0787,0.895,-0.0062,0.0219,-0.6851,51,random
261,2141248,8146,25,60.0,2627.6,3.1,8.1,1.97,0.8,0.5714,1.0,0.0,0.8,,287.0,5.48,0.7659,15.64,0.2785,2.15,0.0092,0.0767,0.9242,-0.0045,0.0128,-0.6656,52,random
262,2149440,8161,15,71.5,2486.4,3.3,7.9,2.03,0.7143,0.5,1.0,0.0,0.7143,,383.4,5.93,0.7846,16.11,0.2823,2.19,0.0093,0.0867,0.9172,-0.007,0.0132,-0.6663,52,random
263,2157632,8187,26,82.6,2721.6,3.0,8.0,1.83,0.7273,0.7143,0.75,0.0,0.7273,,346.2,5.92,0.7795,15.23,0.2862,2.18,0.01,0.0789,0.8911,-0.0065,0.0189,-0.7028,52,random
264,2165824,8206,19,93.9,2609.8,3.1,8.0,1.97,0.8,0.3333,1.0,0.0,0.8,,355.6,6.47,0.7976,16.18,0.2865,2.22,0.0077,0.0773,0.9131,-0.0064,0.0143,-0.7043,52,random
265,2174016,8229,23,104.8,2905.4,2.8,8.0,1.66,0.6364,0.4286,1.0,0.0,0.6364,,393.0,6.65,0.736,15.35,0.2695,2.09,0.0076,0.0648,0.8876,-0.008,0.0172,-0.6874,52,random
266,2182208,8251,22,115.8,2938.2,2.8,8.0,1.63,1.0,1.0,1.0,0.0,1.0,,334.7,5.27,0.7521,15.21,0.2763,2.12,0.0086,0.07,0.9096,-0.0063,0.0147,-0.6853,53,random
267,2190400,8273,22,126.7,2892.0,2.8,8.0,1.63,0.8333,0.0,1.0,0.0,0.8333,,429.7,6.41,0.7438,15.7,0.2701,2.1,0.0097,0.0722,0.9055,-0.0075,0.0152,-0.669,53,random
268,2198592,8289,16,137.8,2741.0,3.0,8.0,1.77,0.75,0.6,1.0,0.0,0.75,,354.2,5.81,0.7485,15.54,0.2728,2.11,0.0083,0.0755,0.9409,-0.0064,0.0116,-0.677,53,random
269,2206784,8314,25,148.9,2764.4,3.0,7.9,1.78,0.8,1.0,0.75,0.0,0.8,,420.0,6.76,0.7253,14.83,0.2689,2.07,0.0094,0.0739,0.8896,-0.0081,0.0205,-0.6867,53,random
270,2214976,8334,20,159.9,2844.9,2.9,8.0,1.73,1.0,1.0,1.0,0.0,1.0,,378.4,6.3,0.7601,15.76,0.2757,2.14,0.0106,0.0757,0.8834,-0.0059,0.0199,-0.6946,53,random
271,2223168,8366,32,171.4,2451.8,3.3,7.9,2.07,0.75,0.7143,0.8,0.0,0.75,,355.4,5.66,0.8341,15.31,0.3057,2.3,0.0158,0.0847,0.8725,-0.0081,0.0228,-0.738,54,random
272,2231360,8386,20,182.7,2559.3,3.2,7.9,2.0,0.6923,0.8,0.625,0.0,0.6923,,353.4,6.45,0.7841,14.89,0.2904,2.19,0.0095,0.0809,0.9037,-0.0067,0.0192,-0.723,54,random
273,2239552,8412,26,194.1,2508.7,3.3,7.8,2.08,0.7647,0.75,0.7778,0.0,0.7647,,343.7,6.27,0.8253,15.89,0.2984,2.28,0.0145,0.0919,0.8665,-0.0064,0.0266,-0.7567,54,random
274,2247744,8438,26,205.3,2566.9,3.2,8.0,2.02,0.875,1.0,0.8333,0.0,0.875,,299.5,5.35,0.8332,15.62,0.3031,2.3,0.0111,0.0744,0.8654,-0.0068,0.0228,-0.7469,54,random
275,2255936,8466,28,216.6,2594.7,3.2,7.9,1.95,0.5,0.0,0.8571,0.0,0.5,,302.3,5.11,0.8276,15.07,0.3051,2.29,0.0095,0.0814,0.8996,-0.0077,0.0195,-0.7422,54,random
276,2264128,8488,22,228.1,2410.7,3.4,8.1,2.21,0.8889,0.8,1.0,0.0,0.8889,,336.4,5.45,0.8515,15.87,0.308,2.34,0.0161,0.0828,0.9045,-0.0069,0.0194,-0.7508,55,random
277,2272320,8513,25,240.0,2258.8,3.6,8.1,2.44,0.6667,0.2857,1.0,0.0,0.6667,,345.4,6.64,0.8341,15.02,0.3079,2.3,0.0114,0.0748,0.9104,-0.0091,0.0174,-0.7707,55,random
278,2280512,8536,23,251.9,2236.6,3.7,8.1,2.51,0.8333,0.8571,0.8,0.0,0.8333,,308.4,5.48,0.8595,15.41,0.3143,2.36,0.0075,0.0676,0.9068,-0.0075,0.0188,-0.7789,55,random
279,2288704,8565,29,263.6,2357.7,3.5,8.3,2.3,0.7857,0.5714,1.0,0.0,0.7857,,357.9,5.97,0.9122,15.53,0.3326,2.49,0.0138,0.0945,0.8954,-0.0043,0.0222,-0.8186,55,random
280,2296896,8594,29,275.7,2315.5,3.5,8.3,2.32,0.619,0.4,0.8182,0.0,0.619,,299.6,6.1,0.8649,15.37,0.3165,2.37,0.0087,0.083,0.9274,-0.0067,0.0169,-0.7849,55,random
281,2305088,8619,25,287.4,2540.4,3.2,8.2,2.07,0.9231,0.875,1.0,0.0,0.9231,,308.5,5.36,0.8634,15.09,0.3181,2.37,0.0093,0.083,0.9095,-0.0054,0.018,-0.8161,56,random
282,2313280,8637,18,299.1,2441.2,3.4,8.0,2.09,1.0,1.0,1.0,0.0,1.0,,298.6,5.61,0.8894,15.37,0.3255,2.43,0.0081,0.0762,0.9397,-0.0075,0.0132,-0.8133,56,random
283,2321472,8659,22,310.3,2697.2,3.0,8.1,1.89,0.7,0.4,1.0,0.0,0.7,,330.4,6.05,0.9511,15.89,0.3439,2.59,0.0107,0.0771,0.8701,-0.0086,0.0224,-0.8728,56,random
284,2329664,8682,23,321.8,2578.4,3.2,8.3,2.02,0.8182,0.8571,0.75,0.0,0.8182,,380.9,6.39,0.9857,17.16,0.3468,2.68,0.0104,0.0858,0.861,-0.007,0.0248,-0.8438,56,random
285,2337856,8707,25,333.3,2620.4,3.1,8.4,1.96,0.7333,0.7273,0.75,0.0,0.7333,,401.1,7.04,0.9059,16.44,0.3235,2.47,0.0124,0.0943,0.851,-0.0051,0.0235,-0.8241,56,random
286,2346048,8728,21,345.2,2484.5,3.3,8.3,2.15,0.8182,1.0,0.6667,0.0,0.8182,,284.4,5.0,0.9424,15.7,0.3422,2.57,0.0125,0.0796,0.8943,-0.0043,0.0196,-0.8416,57,random
287,2354240,8755,27,356.7,2639.4,3.1,8.2,1.94,0.8235,0.8571,0.8,0.0,0.8235,,332.3,6.0,0.8821,15.26,0.3237,2.42,0.0065,0.0676,0.8951,-0.0083,0.0205,-0.8256,57,random
288,2362432,8768,13,368.1,2625.7,3.1,8.0,1.92,0.5,0.0,0.6667,0.0,0.5,,479.5,7.38,0.9341,16.41,0.3338,2.54,0.0074,0.0626,0.9344,-0.0089,0.0115,-0.8254,57,random
289,2370624,8793,25,379.4,2596.8,3.2,7.9,1.96,0.7273,0.75,0.7143,0.0,0.7273,,435.1,7.2,0.9912,16.75,0.3517,2.69,0.0086,0.0795,0.8845,-0.0078,0.0192,-0.8978,57,random
290,2378816,8810,17,390.5,2722.0,3.0,8.2,1.88,0.375,0.3333,0.5,0.0,0.375,,347.6,5.47,0.9417,15.41,0.3443,2.56,0.0084,0.0637,0.8963,-0.0072,0.0159,-0.8424,57,random
291,2387008,8845,35,402.3,2323.4,3.5,8.0,2.3,0.8947,1.0,0.8462,0.0,0.8947,,305.8,5.31,0.9455,15.95,0.3414,2.57,0.0085,0.0836,0.883,-0.0082,0.0259,-0.8465,58,random
292,2395200,8869,24,414.1,2264.2,3.6,7.9,2.45,0.6923,0.5556,1.0,0.0,0.6923,,335.8,5.83,0.887,15.14,0.3264,2.43,0.015,0.0768,0.9056,-0.0036,0.0194,-0.7978,58,random
293,2403392,8903,34,426.1,2065.6,4.0,8.1,2.77,0.7273,0.5714,1.0,0.0,0.7273,,332.2,5.88,0.9301,15.92,0.3361,2.53,0.0123,0.092,0.8913,-0.0064,0.0226,-0.8352,58,random
294,2411584,8922,19,437.7,2411.8,3.4,8.0,2.26,0.6923,0.7,0.6667,0.0,0.6923,,330.2,6.42,0.8999,15.65,0.3272,2.46,0.0093,0.0773,0.9135,-0.0076,0.0147,-0.8144,58,random
295,2419776,8938,16,449.5,2278.0,3.6,8.0,2.37,0.7778,0.7143,1.0,0.0,0.7778,,346.7,5.94,0.9613,16.46,0.3432,2.62,0.0087,0.0709,0.9267,-0.0087,0.0129,-0.8727,58,random
296,2427968,8968,30,461.5,2167.1,3.8,8.2,2.57,0.7143,0.5833,0.8889,0.0,0.7143,,332.9,6.77,0.912,15.88,0.3298,2.49,0.0091,0.0761,0.8678,-0.0084,0.0231,-0.8317,59,random
297,2436160,8983,15,473.4,2306.0,3.6,8.2,2.44,0.7778,0.3333,1.0,0.0,0.7778,,392.0,6.8,0.9994,16.75,0.3546,2.72,0.0137,0.1044,0.8841,-0.0049,0.0172,-0.9196,59,random
298,2444352,9011,28,485.2,2357.6,3.5,8.4,2.28,0.7222,0.6364,0.8571,0.0,0.7222,,351.5,6.89,0.9677,16.55,0.3448,2.63,0.0086,0.0795,0.853,-0.0077,0.0227,-0.8519,59,random
299,2452544,9050,39,497.0,2466.6,3.3,5.4,2.11,0.5714,0.3636,0.8,0.0,0.5714,,290.9,5.31,0.9342,16.2,0.3354,2.55,0.0208,0.0673,0.7202,-0.0045,0.0427,-0.8365,59,random
300,2460736,9081,31,506.0,2426.3,3.4,8.3,2.16,0.4615,0.2857,0.6667,0.0,0.4615,,292.5,4.87,0.9041,14.98,0.334,2.47,0.024,0.0911,0.804,-0.0081,0.0285,-0.8046,59,random
301,2468928,9097,16,518.0,2321.4,3.5,8.4,2.4,0.75,0.5,0.875,0.0,0.75,,232.2,5.38,0.9504,16.23,0.341,2.59,0.0074,0.0733,0.9047,-0.0055,0.0128,-0.8648,60,random
302,2477120,9119,22,529.7,2590.2,3.2,8.4,2.01,0.5833,0.3333,0.8333,0.0,0.5833,,391.1,6.55,0.9375,15.66,0.3408,2.55,0.0102,0.0703,0.8637,-0.0069,0.0189,-0.8707,60,random
303,2485312,9144,25,541.2,2813.7,2.9,8.6,1.75,0.9286,0.8333,1.0,0.0,0.9286,,319.6,5.92,0.9433,16.47,0.3367,2.57,0.0096,0.0832,0.8666,-0.0084,0.0181,-0.8386,60,random
304,2493504,9166,22,552.9,2736.1,3.0,8.3,1.87,0.6667,0.3333,0.8333,0.0,0.6667,,350.0,5.45,0.8778,16.55,0.3128,2.41,0.0077,0.071,0.8772,-0.0085,0.0166,-0.807,60,random
305,2501696,9182,16,564.4,2692.1,3.0,8.5,1.87,0.5,1.0,0.3333,0.0,0.5,,521.5,7.69,0.9358,16.61,0.333,2.55,0.007,0.0718,0.8352,-0.0083,0.0169,-0.848,60,random
306,2509888,9196,14,576.2,2612.2,3.1,8.6,1.94,0.6667,0.75,0.5,0.0,0.6667,,389.8,6.5,0.9602,17.95,0.3326,2.61,0.0116,0.0795,0.8438,-0.007,0.0162,-0.8771,61,random
307,2518080,9218,22,588.4,2394.5,3.4,8.5,2.24,0.5833,0.4286,0.8,0.0,0.5833,,451.1,7.91,1.0094,17.7,0.3513,2.74,0.0097,0.0822,0.8597,-0.008,0.0162,-0.9105,61,random
308,2526272,9245,27,600.3,2461.3,3.3,8.4,2.11,0.9444,0.875,1.0,0.0,0.9444,,304.1,5.48,0.96,16.58,0.3419,2.61,0.0061,0.0729,0.8565,-0.0066,0.0178,-0.873,61,random
309,2534464,9271,26,612.1,2517.9,3.3,8.5,2.06,0.9091,1.0,0.875,0.0,0.9091,,437.9,6.62,0.9397,16.28,0.3368,2.56,0.0085,0.0814,0.836,-0.0082,0.0214,-0.8783,61,random
310,2542656,9291,20,623.7,2850.6,2.9,8.4,1.73,0.4667,0.375,0.5714,0.0,0.4667,,260.4,5.25,0.933,16.25,0.3346,2.54,0.007,0.0566,0.8523,-0.006,0.0188,-0.8601,61,random
311,2550848,9313,22,635.4,2599.6,3.2,8.4,1.93,0.8889,1.0,0.8333,0.0,0.8889,,316.8,5.05,1.0179,17.29,0.3571,2.77,0.008,0.0662,0.8905,-0.0088,0.0152,-0.9473,62,random
312,2559040,9335,22,647.3,2505.0,3.3,8.4,2.07,0.6,0.5,0.75,0.0,0.6,,386.4,6.18,1.0298,17.57,0.3593,2.8,0.0097,0.0792,0.8474,-0.0067,0.0209,-0.9099,62,random
313,2567232,9352,17,659.0,2591.2,3.2,8.4,2.02,1.0,1.0,1.0,0.0,1.0,,441.8,6.88,1.032,17.7,0.3591,2.81,0.0071,0.0695,0.8828,-0.008,0.0131,-0.9265,62,random
314,2575424,9374,22,671.0,2434.9,3.4,8.4,2.21,0.75,0.5714,1.0,0.0,0.75,,384.5,6.45,1.0134,17.31,0.3554,2.76,0.0081,0.0807,0.8982,-0.0083,0.0143,-0.9194,62,random
315,2583616,9398,24,682.7,2616.5,3.1,8.4,1.99,0.7857,0.8333,0.75,0.0,0.7857,,440.7,7.42,0.9514,16.13,0.3422,2.59,0.0097,0.0945,0.8747,-0.0068,0.0185,-0.878,62,random
316,2591808,9419,21,694.5,2564.3,3.2,8.3,2.02,0.9,0.8,1.0,0.0,0.9,,371.1,5.95,1.0072,17.5,0.3519,2.74,0.0118,0.0724,0.8955,-0.0067,0.0145,-0.8755,63,random
317,2600000,9442,23,706.5,2365.0,3.5,8.4,2.31,0.7273,0.3333,0.875,0.0,0.7273,,365.3,6.13,0.9847,16.98,0.3477,2.68,0.0094,0.0724,0.8743,-0.0052,0.0168,-0.8877,63,random
318,2608192,9455,13,718.2,2545.9,3.2,8.3,2.02,0.8333,0.5,1.0,0.0,0.8333,,468.6,7.38,0.9714,16.71,0.3449,2.64,0.0081,0.0668,0.9033,-0.0074,0.0144,-0.8859,63,random
319,2616384,9477,22,729.9,2575.2,3.2,8.4,2.01,0.6923,0.5,1.0,0.0,0.6923,,415.9,7.27,0.9771,17.77,0.3396,2.66,0.009,0.0744,0.8989,-0.0092,0.0175,-0.8605,63,random
320,2624576,9506,29,741.7,2564.9,3.2,8.5,1.99,0.75,0.75,0.75,0.0,0.75,,400.2,6.55,0.9867,17.92,0.3419,2.68,0.0148,0.0844,0.812,-0.0064,0.0279,-0.8532,63,random
321,2632768,9526,20,753.6,2499.0,3.3,8.4,2.07,0.5333,0.4,0.8,0.0,0.5333,,313.5,6.25,0.8607,15.74,0.3123,2.36,0.0096,0.0845,0.8262,-0.0072,0.0203,-0.8045,64,random
322,2640960,9548,22,765.5,2472.4,3.3,8.4,2.14,0.6,0.25,0.8333,0.0,0.6,,386.7,6.23,0.9181,16.84,0.3251,2.5,0.01,0.0716,0.7864,-0.0064,0.024,-0.8424,64,random
323,2649152,9577,29,777.6,2379.0,3.4,8.4,2.24,0.8182,0.5,0.8889,0.0,0.8182,,372.3,5.97,0.8923,16.28,0.3198,2.44,0.0095,0.0762,0.813,-0.0084,0.0243,-0.8157,64,random
324,2657344,9601,24,789.7,2327.5,3.5,8.5,2.33,0.5,0.125,0.875,0.0,0.5,,324.6,6.29,0.9123,17.29,0.3201,2.49,0.0099,0.077,0.8162,-0.0052,0.0264,-0.7856,64,random
325,2665536,9626,25,801.6,2470.4,3.3,8.5,2.14,0.4167,0.25,0.75,0.0,0.4167,,299.7,5.28,0.8888,16.36,0.318,2.43,0.0117,0.0817,0.8245,-0.0068,0.0244,-0.7888,64,random
326,2673728,9649,23,813.6,2511.8,3.3,8.6,2.09,0.9091,0.8333,1.0,0.0,0.9091,,368.7,6.09,0.8051,16.38,0.288,2.24,0.0077,0.0707,0.879,-0.0063,0.0144,-0.7309,65,random
327,2681920,9664,15,825.5,2597.2,3.2,8.5,1.99,1.0,1.0,1.0,0.0,1.0,,393.6,6.6,0.8778,17.34,0.3077,2.41,0.0074,0.0694,0.9047,-0.0078,0.0121,-0.7849,65,random
328,2690112,9683,19,837.5,2460.5,3.3,8.5,2.19,1.0,1.0,1.0,0.0,1.0,,306.1,5.26,0.8661,17.02,0.3056,2.38,0.0088,0.0866,0.8826,-0.0061,0.0193,-0.8022,65,random
329,2698304,9710,27,849.7,2291.9,3.6,8.4,2.4,0.9231,1.0,0.8889,0.0,0.9231,,429.1,6.96,0.8599,16.86,0.3044,2.36,0.0089,0.0723,0.8246,-0.0056,0.0277,-0.7657,65,random
330,2706496,9735,25,861.8,2357.7,3.5,8.4,2.28,0.8333,0.875,0.75,0.0,0.8333,,355.8,6.08,0.8549,17.2,0.3005,2.35,0.0088,0.0697,0.8347,-0.0063,0.0234,-0.7528,65,random
331,2714688,9760,25,873.6,2531.1,3.2,8.5,2.07,0.875,0.8,0.9091,0.0,0.875,,366.3,6.84,0.8208,17.11,0.289,2.27,0.0082,0.0658,0.8334,-0.0069,0.0249,-0.7158,66,random
332,2722880,9780,20,885.3,2674.6,3.1,8.4,1.94,0.7692,0.5714,1.0,0.0,0.7692,,308.4,5.75,0.7949,16.52,0.2834,2.21,0.0109,0.0745,0.8665,-0.0087,0.0175,-0.7006,66,random
333,2731072,9793,13,896.9,2694.1,3.0,8.5,1.92,0.25,0.25,,0.0,0.25,,437.1,6.54,0.8131,18.08,0.2809,2.25,0.0094,0.071,0.8593,-0.0067,0.0138,-0.7396,66,random
334,2739264,9822,29,909.0,2442.6,3.4,8.5,2.16,0.6429,0.5,1.0,0.0,0.6429,,366.4,6.1,0.7864,16.92,0.278,2.2,0.0102,0.0826,0.7905,-0.0071,0.0267,-0.7209,66,random
335,2747456,9841,19,921.0,2431.8,3.4,8.5,2.24,0.7778,1.0,0.6,0.0,0.7778,,371.5,6.16,0.7765,16.82,0.2751,2.17,0.01,0.0715,0.8008,-0.0074,0.0234,-0.7086,66,random
336,2755648,9865,24,933.1,2439.0,3.4,8.4,2.25,0.9091,0.75,1.0,0.0,0.9091,,373.2,6.17,0.8051,17.08,0.2837,2.24,0.0079,0.0633,0.8731,-0.0088,0.0138,-0.7269,67,random
337,2763840,9887,22,944.9,2521.2,3.2,8.4,2.07,0.8125,0.6,0.9091,0.0,0.8125,,337.3,6.68,0.8292,15.85,0.3001,2.29,0.0106,0.0858,0.8809,-0.007,0.0141,-0.7606,67,random
338,2772032,9906,19,956.6,2605.7,3.1,8.5,1.98,0.7,0.5,1.0,0.0,0.7,,395.3,6.53,0.8895,17.23,0.3125,2.43,0.0076,0.0682,0.9021,-0.0084,0.0126,-0.825,67,random
339,2780224,9925,19,968.4,2581.9,3.2,8.5,1.93,0.9,0.75,1.0,0.0,0.9,,343.6,5.63,0.8887,17.68,0.3094,2.43,0.0118,0.0861,0.8334,-0.0048,0.0201,-0.7633,67,random
340,2788416,9954,29,980.0,2765.3,3.0,8.5,1.82,0.7333,0.6,1.0,0.0,0.7333,,376.1,6.41,0.8498,17.15,0.299,2.34,0.01,0.0737,0.88,-0.0072,0.0186,-0.7505,67,random
341,2796608,9975,21,991.7,2662.8,3.1,8.5,1.92,0.5,0.25,1.0,0.0,0.5,,414.5,6.14,0.8695,16.55,0.3098,2.39,0.0078,0.0793,0.8912,-0.0092,0.0149,-0.769,68,random
342,2804800,9995,20,1003.4,2646.6,3.1,8.4,1.93,0.4545,0.0,0.7143,0.0,0.4545,,284.1,5.3,0.8396,15.65,0.3053,2.32,0.0165,0.0885,0.8492,-0.0064,0.0213,-0.7404,68,random
343,2812992,10022,27,1015.1,2749.2,3.0,8.5,1.81,0.6667,0.4,0.8571,0.0,0.6667,,441.0,6.89,0.8603,16.92,0.3041,2.36,0.0088,0.0676,0.881,-0.0061,0.0138,-0.7709,68,random
344,2821184,10036,14,1026.7,2704.7,3.0,8.5,1.9,1.0,1.0,1.0,0.0,1.0,,358.4,6.64,0.903,16.92,0.3193,2.47,0.0071,0.0644,0.8381,-0.0083,0.0185,-0.8021,68,random
345,2829376,10062,26,1038.8,2418.6,3.4,8.4,2.2,0.7273,0.6,0.8333,0.0,0.7273,,349.2,5.81,0.8614,16.48,0.3074,2.37,0.0101,0.0903,0.8836,-0.0074,0.0182,-0.7932,68,random
346,2837568,10084,22,1050.6,2555.4,3.2,8.5,2.04,0.4545,0.4444,0.5,0.0,0.4545,,446.0,7.09,0.9069,17.22,0.3186,2.48,0.0068,0.0641,0.9053,-0.0064,0.0165,-0.8162,69,random
347,2845760,10111,27,1062.5,2538.6,3.2,8.3,2.05,0.8,0.625,1.0,0.0,0.8,,309.9,5.74,0.923,16.75,0.3275,2.52,0.0072,0.0662,0.8882,-0.0088,0.0189,-0.8086,69,random
