update,timesteps,games,games_in_rollout,elapsed_s,steps_per_s,rollout_s,update_s,wait_s,win_rate,win_rate_us,win_rate_ussr,draw_rate,win_rate_vs_pool,win_rate_vs_anchor,ep_len_mean,turn_mean,vp_mean,entropy,k_valid,entropy_ratio,k_eff,approx_kl,clip_fraction,explained_variance,policy_loss,value_loss,entropy_loss,pool_size,anchor,eval_seed,eval_games,eval_win_rate,eval_win_rate_us,eval_win_rate_ussr,eval_s
454,3719232,13472,26,2857.6,2797.8,2.9,8.0,1.81,0.6364,0.6,0.6667,0.0,0.6364,,301.2,5.46,4.36,0.6109,13.84,0.2325,1.84,0.0084,0.0688,0.8295,-0.0083,0.0279,-0.5607,90,random,,,,,,
455,3727424,13499,27,2868.8,2612.6,3.1,8.0,2.05,0.7273,0.6667,0.75,0.0,0.7273,,328.2,5.74,6.64,0.5896,13.45,0.2268,1.8,0.0088,0.0809,0.7878,-0.0067,0.0287,-0.5328,90,random,,,,,,
456,3735616,13527,28,2880.2,2620.6,3.1,9.4,1.98,0.8889,0.7143,1.0,0.0,0.8889,,266.9,5.61,7.83,0.6042,14.42,0.2264,1.83,0.0078,0.0797,0.8761,-0.0076,0.0176,-0.552,91,random,1027,200,0.8275,0.745,0.91,1.1
457,3743808,13552,25,2894.0,2636.4,3.1,7.9,1.98,0.7143,0.7143,0.7143,0.0,0.7143,,267.0,5.48,4.43,0.6317,14.01,0.2393,1.88,0.0105,0.0823,0.8644,-0.007,0.0243,-0.5541,91,random,,,,,,
458,3752000,13579,27,2904.8,2937.7,2.8,7.8,1.66,0.8667,0.9,0.8,0.0,0.8667,,287.3,5.67,6.13,0.5973,14.58,0.2229,1.82,0.0104,0.0715,0.7572,-0.0081,0.0337,-0.5457,91,random,,,,,,
459,3760192,13607,28,2915.5,3046.3,2.7,7.9,1.57,0.7,0.5,1.0,0.0,0.7,,373.0,6.29,3.3,0.6079,14.1,0.2297,1.84,0.0087,0.0678,0.8229,-0.0083,0.0257,-0.5519,91,random,,,,,,
460,3768384,13632,25,2926.3,3031.0,2.7,8.0,1.58,0.625,0.5,1.0,0.0,0.625,,322.6,5.36,-0.25,0.5914,14.56,0.2208,1.81,0.0094,0.0746,0.8297,-0.0078,0.0222,-0.5421,91,random,,,,,,
461,3776576,13658,26,2937.5,2695.8,3.0,8.0,1.89,0.8889,0.8333,1.0,0.0,0.8889,,287.0,5.12,11.56,0.5978,13.49,0.2298,1.82,0.0099,0.076,0.8741,-0.0071,0.0188,-0.5349,92,random,,,,,,
462,3784768,13687,29,2948.6,2813.3,2.9,7.9,1.79,0.7857,0.5714,1.0,0.0,0.7857,,300.7,5.76,3.43,0.5959,14.29,0.224,1.81,0.0128,0.0806,0.9035,-0.0076,0.0174,-0.5379,92,random,,,,,,
463,3792960,13709,22,2959.7,2702.6,3.0,8.0,1.91,0.8889,0.8333,1.0,0.0,0.8889,,310.1,5.45,5.44,0.5988,14.48,0.2241,1.82,0.0087,0.0692,0.8973,-0.0081,0.0166,-0.5458,92,random,,,,,,
464,3801152,13732,23,2970.8,2811.4,2.9,7.9,1.79,0.9,0.8,1.0,0.0,0.9,,388.8,7.04,11.1,0.6455,14.43,0.2418,1.91,0.01,0.0766,0.9137,-0.009,0.016,-0.5661,92,random,,,,,,
465,3809344,13764,32,2982.1,2553.3,3.2,8.1,2.07,0.625,0.6923,0.3333,0.0,0.625,,300.8,5.66,0.44,0.638,13.66,0.244,1.89,0.0125,0.084,0.8716,-0.0097,0.0245,-0.5728,92,random,,,,,,
466,3817536,13795,31,2993.6,2489.5,3.3,8.0,2.14,0.8235,0.8333,0.8182,0.0,0.8235,,278.8,5.55,10.41,0.6401,13.52,0.2458,1.9,0.0082,0.0725,0.8798,-0.0074,0.0222,-0.586,93,random,,,,,,
467,3825728,13820,25,3005.1,2424.6,3.4,8.0,2.25,0.6667,0.4,0.8,0.0667,0.6667,,313.0,6.0,9.13,0.6576,14.35,0.2469,1.93,0.0102,0.0825,0.8333,-0.0084,0.0237,-0.5926,93,random,,,,,,
468,3833920,13845,25,3016.4,2667.5,3.1,8.1,1.97,0.6,0.5455,0.75,0.0,0.6,,263.4,5.68,-0.67,0.6248,13.71,0.2387,1.87,0.0078,0.0598,0.867,-0.0085,0.0209,-0.5695,93,random,,,,,,
469,3842112,13871,26,3027.8,2625.4,3.1,8.1,1.96,0.7857,0.8,0.7778,0.0,0.7857,,302.0,6.0,8.0,0.6752,14.99,0.2494,1.96,0.0105,0.0922,0.8569,-0.0091,0.0256,-0.6224,93,random,,,,,,
470,3850304,13897,26,3039.2,2634.4,3.1,8.0,1.96,1.0,1.0,1.0,0.0,1.0,,389.5,6.54,10.89,0.639,14.2,0.2408,1.89,0.0099,0.0795,0.8701,-0.0084,0.0216,-0.6037,93,random,,,,,,
471,3858496,13924,27,3050.6,2553.1,3.2,8.1,2.08,0.7,0.6,0.8,0.0,0.7,,323.4,5.81,6.5,0.6138,14.03,0.2324,1.85,0.0112,0.0824,0.8593,-0.0087,0.0271,-0.5726,94,random,,,,,,
472,3866688,13951,27,3061.9,2637.2,3.1,8.1,1.96,0.5882,0.7273,0.3333,0.0,0.5882,,286.1,6.3,3.29,0.6264,14.52,0.2341,1.87,0.0126,0.0863,0.7916,-0.0078,0.0373,-0.5539,94,random,,,,,,
473,3874880,13966,15,3073.2,2701.1,3.0,7.7,1.9,0.2,0.0,0.3333,0.0,0.2,,344.7,5.87,-4.2,0.6334,14.25,0.2384,1.88,0.0109,0.0833,0.8747,-0.0066,0.0232,-0.5688,94,random,,,,,,
474,3883072,13997,31,3084.1,2668.2,3.1,7.9,1.92,0.7143,0.7143,0.7143,0.0714,0.7143,,342.6,6.48,12.79,0.6597,14.35,0.2477,1.93,0.0098,0.0734,0.8618,-0.0089,0.0264,-0.5984,94,random,,,,,,
475,3891264,14020,23,3095.3,2627.0,3.1,9.4,1.99,0.625,0.3333,0.8,0.0,0.625,,371.5,6.43,9.62,0.5951,13.68,0.2275,1.81,0.0109,0.0791,0.7851,-0.0092,0.032,-0.5367,94,random,1028,200,0.875,0.81,0.94,1.5
